center,bp_year,assessment_id,assessment_upload_days,assessment_upload_date,implementation_upload_days,implementation_upload_date,page,source_url
UW,2025,UW2511,40,11/17/2025,,,1,https://iac.university/center/UW/internal/activity-log/BP2025
UW,2025,UW2510,48,11/10/2025,,,1,https://iac.university/center/UW/internal/activity-log/BP2025
UW,2025,UW2509,38,06/16/2025,175,10/31/2025,1,https://iac.university/center/UW/internal/activity-log/BP2025
UW,2025,UW2508,48,06/16/2025,251,01/05/2026,1,https://iac.university/center/UW/internal/activity-log/BP2025
UW,2025,UW2507,42,06/04/2025,186,10/26/2025,1,https://iac.university/center/UW/internal/activity-log/BP2025
UW,2025,UW2506,44,06/04/2025,193,10/31/2025,1,https://iac.university/center/UW/internal/activity-log/BP2025
UW,2025,UW2505,44,04/23/2025,324,01/28/2026,1,https://iac.university/center/UW/internal/activity-log/BP2025
UW,2025,UW2504,49,04/23/2025,281,12/10/2025,1,https://iac.university/center/UW/internal/activity-log/BP2025
UW,2025,UW2503,49,04/22/2025,331,01/28/2026,1,https://iac.university/center/UW/internal/activity-log/BP2025
UW,2025,UW2502,52,04/22/2025,302,12/27/2025,1,https://iac.university/center/UW/internal/activity-log/BP2025
UW,2025,UW2501,42,03/25/2025,329,01/05/2026,1,https://iac.university/center/UW/internal/activity-log/BP2025
WM,2021,WM0173,60,02/08/2022,CnC,08/22/2023,1,https://iac.university/center/WM/internal/activity-log/BP2021
WM,2021,WM0172,60,01/09/2022,CnC,08/22/2023,1,https://iac.university/center/WM/internal/activity-log/BP2021
WM,2021,WM0171,58,12/04/2021,687,08/25/2023,1,https://iac.university/center/WM/internal/activity-log/BP2021
WM,2021,WM0170,59,12/04/2021,384,10/25/2022,1,https://iac.university/center/WM/internal/activity-log/BP2021
WM,2021,WM0169,60,11/29/2021,322,08/18/2022,1,https://iac.university/center/WM/internal/activity-log/BP2021
WM,2021,WM0168,52,11/14/2021,327,08/16/2022,1,https://iac.university/center/WM/internal/activity-log/BP2021
WM,2021,WM0167,56,11/05/2021,320,07/27/2022,1,https://iac.university/center/WM/internal/activity-log/BP2021
WM,2021,WM0166,53,10/02/2021,317,06/23/2022,1,https://iac.university/center/WM/internal/activity-log/BP2021
WM,2021,WM0165,51,09/22/2021,CnC,09/13/2022,1,https://iac.university/center/WM/internal/activity-log/BP2021
WM,2021,WM0164,47,08/30/2021,CnC,11/11/2022,1,https://iac.university/center/WM/internal/activity-log/BP2021
WM,2021,WM0163,59,08/02/2021,CnC,11/11/2022,1,https://iac.university/center/WM/internal/activity-log/BP2021
WM,2021,WM0162,60,05/18/2021,CnC,08/25/2022,1,https://iac.university/center/WM/internal/activity-log/BP2021
WM,2021,WM0161,55,04/26/2021,CnC,08/25/2022,1,https://iac.university/center/WM/internal/activity-log/BP2021
WM,2022,WM0184,56,08/11/2022,CnC,10/26/2023,1,https://iac.university/center/WM/internal/activity-log/BP2022
WM,2022,WM0181,59,07/17/2022,461,08/23/2023,1,https://iac.university/center/WM/internal/activity-log/BP2022
WM,2022,WM0180,59,07/03/2022,462,08/10/2023,1,https://iac.university/center/WM/internal/activity-log/BP2022
WM,2022,WM0179,61,06/19/2022,482,08/14/2023,1,https://iac.university/center/WM/internal/activity-log/BP2022
WM,2022,WM0178,57,05/20/2022,315,02/02/2023,1,https://iac.university/center/WM/internal/activity-log/BP2022
WM,2022,WM0177,57,04/17/2022,377,03/02/2023,1,https://iac.university/center/WM/internal/activity-log/BP2022
WM,2022,WM0176,42,03/25/2022,313,12/20/2022,1,https://iac.university/center/WM/internal/activity-log/BP2022
WM,2022,WM0175,55,03/18/2022,CnC,08/22/2023,1,https://iac.university/center/WM/internal/activity-log/BP2022
WM,2022,WM0174,60,03/16/2022,404,02/22/2023,1,https://iac.university/center/WM/internal/activity-log/BP2022
WM,2023,WM0205,50,09/05/2023,CnC,08/21/2024,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0204,58,08/13/2023,425,08/14/2024,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0203,53,07/29/2023,412,07/22/2024,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0202,59,05/28/2023,312,02/05/2024,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0201,57,05/12/2023,CnC,04/01/2024,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0200,55,05/04/2023,305,01/08/2024,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0199,59,05/01/2023,307,01/03/2024,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0198,59,04/17/2023,CnC,02/05/2024,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0197,52,04/03/2023,249,10/17/2023,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0196,58,04/01/2023,341,01/08/2024,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0195,47,03/06/2023,284,10/30/2023,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0194,54,03/08/2023,374,01/22/2024,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0193,56,03/09/2023,276,10/16/2023,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0192,54,03/05/2023,279,10/17/2023,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0191,60,02/05/2023,277,09/11/2023,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0190,59,01/30/2023,327,10/26/2023,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0189,58,01/28/2023,417,01/22/2024,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0188,57,01/13/2023,CnC,12/22/2023,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0187,61,01/15/2023,378,11/28/2023,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0186,59,12/19/2022,335,09/21/2023,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2023,WM0185,56,11/07/2022,351,08/29/2023,1,https://iac.university/center/WM/internal/activity-log/BP2023
WM,2024,WM0226,48,08/07/2024,316,05/02/2025,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0225,44,07/25/2024,CnC,06/30/2025,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0224,59,07/29/2024,278,03/05/2025,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0223,58,05/06/2024,CnC,03/11/2025,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0222,59,05/06/2024,CnC,03/11/2025,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0221,59,04/29/2024,344,02/07/2025,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0220,56,04/19/2024,356,02/12/2025,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0219,45,03/31/2024,359,02/07/2025,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0218,54,04/03/2024,365,02/07/2025,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0217,53,03/26/2024,CnC,01/14/2025,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0216,59,03/17/2024,296,11/08/2024,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0215,52,03/08/2024,333,12/14/2024,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0214,59,03/10/2024,284,10/22/2024,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0213,59,02/18/2024,359,12/14/2024,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0212,59,02/16/2024,361,12/14/2024,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0211,52,01/06/2024,351,11/01/2024,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0210,52,12/31/2023,277,08/13/2024,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0209,56,11/30/2023,383,10/22/2024,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0208,53,11/19/2023,401,11/01/2024,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0207,56,11/21/2023,358,09/18/2024,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2024,WM0206,47,11/07/2023,CnC,11/01/2024,1,https://iac.university/center/WM/internal/activity-log/BP2024
WM,2025,WM0257,42+,,,,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0256,56,01/14/2026,,,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0255,59,01/10/2026,,,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0254,56,12/23/2025,,,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0253,51,12/12/2025,103+,,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0252,59,12/06/2025,117+,,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0251,53,11/17/2025,130+,,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0250,56,11/18/2025,132+,,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0249,50,10/29/2025,146+,,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0248,57,10/29/2025,153+,,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0247,58,07/05/2025,270+,,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0246,60,07/05/2025,225,12/17/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0245,59,06/20/2025,286+,,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0244,59,06/13/2025,213,11/14/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0243,52,05/30/2025,247,12/11/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0242,57,04/10/2025,338,01/15/2026,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0241,58,03/23/2025,259,10/10/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0240,37,02/22/2025,CnC,12/22/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0239,52,01/12/2025,273,08/22/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0238,51,01/09/2025,300,09/16/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0237,57,01/09/2025,350,10/30/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0236,57,12/27/2024,282,08/09/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0235,59,12/28/2024,349,10/14/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0234,60,12/22/2024,286,08/05/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0233,57,12/06/2024,281,07/18/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0232,57,12/05/2024,341,09/15/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0231,59,12/01/2024,322,08/21/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0230,43,11/06/2024,356,09/15/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0229,59,11/17/2024,278,06/24/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0228,59,11/10/2024,291,06/30/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2025,WM0227,57,10/30/2024,337,08/06/2025,1,https://iac.university/center/WM/internal/activity-log/BP2025
WM,2026,WM0260,,,,,1,https://iac.university/center/WM/internal/activity-log/BP2026
WM,2026,WM0259,,,,,1,https://iac.university/center/WM/internal/activity-log/BP2026
WM,2026,WM0258,,,,,1,https://iac.university/center/WM/internal/activity-log/BP2026
WV,2021,WV0617,31,12/20/2021,293,09/09/2022,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2021,WV0616,43,12/02/2021,317,09/02/2022,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2021,WV0615,38,11/08/2021,336,09/02/2022,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2021,WV0614,38,10/22/2021,329,08/09/2022,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2021,WV0613,43,10/06/2021,328,07/18/2022,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2021,WV0612,40,09/20/2021,341,07/18/2022,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2021,WV0611,35,08/18/2021,338,06/17/2022,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2021,WV0610,41,08/03/2021,342,05/31/2022,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2021,WV0609,42,07/22/2021,341,05/17/2022,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2021,WV0608,48,06/29/2021,258,01/25/2022,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2021,WV0607,50,06/16/2021,273,01/25/2022,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2021,WV0606,27,05/19/2021,278,01/25/2022,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2021,WV0605,49,04/30/2021,320,01/25/2022,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2021,WV0604,52,03/15/2021,276,10/25/2021,1,https://iac.university/center/WV/internal/activity-log/BP2021
WV,2022,WV0636,54,11/28/2022,261,06/23/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0635,51,11/18/2022,268,06/23/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0634,51,10/12/2022,262,05/11/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0633,45,09/29/2022,269,05/11/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0632,51,09/30/2022,274,05/11/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0631,48,09/19/2022,282,05/11/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0630,55,09/18/2022,277,04/28/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0629,53,09/12/2022,267,04/14/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0628,52,09/02/2022,276,04/14/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0627,39,08/08/2022,253,03/10/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0626,29,07/22/2022,260,03/10/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0625,43,07/22/2022,259,02/23/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0624,47,07/05/2022,280,02/23/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0623,46,06/05/2022,268,01/13/2023,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0622,45,05/21/2022,223,11/15/2022,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0621,44,04/25/2022,219,10/17/2022,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0620,37,03/26/2022,232,10/07/2022,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0619,45,03/12/2022,253,10/07/2022,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2022,WV0618,33,02/23/2022,258,10/07/2022,1,https://iac.university/center/WV/internal/activity-log/BP2022
WV,2023,WV0656,25,12/01/2023,290,08/23/2024,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0655,46,11/21/2023,231,05/24/2024,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0654,49,10/27/2023,259,05/24/2024,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0653,57,09/28/2023,261,04/19/2024,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0652,46,09/05/2023,255,04/01/2024,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0651,48,08/08/2023,268,03/15/2024,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0650,40,07/24/2023,275,03/15/2024,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0649,39,07/17/2023,281,03/15/2024,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0648,47,07/10/2023,296,03/15/2024,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0647,37,06/24/2023,302,03/15/2024,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0646,46,06/12/2023,272,01/24/2024,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0645,44,06/02/2023,272,01/16/2024,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0644,48,05/24/2023,285,01/16/2024,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0643,48,05/09/2023,227,11/04/2023,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0642,41,04/13/2023,246,11/04/2023,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0641,51,04/10/2023,259,11/04/2023,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0640,38,03/21/2023,266,11/04/2023,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0639,37,03/12/2023,209,09/01/2023,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0638,35,03/03/2023,216,09/01/2023,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2023,WV0637,35,02/24/2023,223,09/01/2023,1,https://iac.university/center/WV/internal/activity-log/BP2023
WV,2024,WV0676,38,12/16/2024,223,06/20/2025,1,https://iac.university/center/WV/internal/activity-log/BP2024
WV,2024,WV0675,57,11/16/2024,230,05/08/2025,1,https://iac.university/center/WV/internal/activity-log/BP2024
WV,2024,WV0674,56,10/23/2024,253,05/08/2025,1,https://iac.university/center/WV/internal/activity-log/BP2024
WV,2024,WV0673,58,10/17/2024,261,05/08/2025,1,https://iac.university/center/WV/internal/activity-log/BP2024
WV,2024,WV0672,52,10/21/2024,251,05/08/2025,1,https://iac.university/center/WV/internal/activity-log/BP2024
WV,2024,WV0671,58,10/06/2024,272,05/08/2025,1,https://iac.university/center/WV/internal/activity-log/BP2024
WV,2024,WV0670,30,09/21/2024,259,05/08/2025,1,https://iac.university/center/WV/internal/activity-log/BP2024
WV,2024,WV0669,58,09/15/2024,264,04/09/2025,1,https://iac.university/center/WV/internal/activity-log/BP2024
WV,2024,WV0668,59,08/30/2024,280,04/08/2025,1,https://iac.university/center/WV/internal/activity-log/BP2024
